customer_id,name,home_city,home_lat,home_lon,account_age_days,avg_monthly_spend,risk_segment
CUST100351,Customer 0351,Mumbai,19.076,72.8777,2874,4161.28,Low
CUST100352,Customer 0352,Delhi,28.7041,77.1025,225,9256.04,Medium
CUST100353,Customer 0353,Bangalore,12.9716,77.5946,2718,16834.52,Low
CUST100354,Customer 0354,Delhi,28.7041,77.1025,1233,17969.92,Low
CUST100355,Customer 0355,Delhi,28.7041,77.1025,1122,22189.57,Low
CUST100356,Customer 0356,Ahmedabad,23.0225,72.5714,1571,18895.28,Low
CUST100357,Customer 0357,Kolkata,22.5726,88.3639,787,4404.23,Medium
CUST100358,Customer 0358,Ahmedabad,23.0225,72.5714,344,38349.21,Low
CUST100359,Customer 0359,Hyderabad,17.385,78.4867,146,9456.34,Medium
CUST100360,Customer 0360,Pune,18.5204,73.8567,1510,9691.81,Low
CUST100361,Customer 0361,Hyderabad,17.385,78.4867,999,10235.77,Low
CUST100362,Customer 0362,Hyderabad,17.385,78.4867,624,6892.56,High
CUST100363,Customer 0363,Delhi,28.7041,77.1025,1192,17712.22,Low
CUST100364,Customer 0364,Chennai,13.0827,80.2707,140,2183.13,Low
CUST100365,Customer 0365,Ahmedabad,23.0225,72.5714,2993,2032.26,Medium
CUST100366,Customer 0366,Chennai,13.0827,80.2707,2554,4285.27,High
CUST100367,Customer 0367,Kolkata,22.5726,88.3639,3039,18925.92,Low
CUST100368,Customer 0368,Ahmedabad,23.0225,72.5714,1459,3608.12,High
CUST100369,Customer 0369,Ahmedabad,23.0225,72.5714,3531,16038.1,Low
CUST100370,Customer 0370,Pune,18.5204,73.8567,3120,10976.74,Low
CUST100371,Customer 0371,Bangalore,12.9716,77.5946,38,7631.98,Medium
CUST100372,Customer 0372,Pune,18.5204,73.8567,706,22774.79,Low
CUST100373,Customer 0373,Ahmedabad,23.0225,72.5714,1781,3020.85,Low
CUST100374,Customer 0374,Kolkata,22.5726,88.3639,2060,2809.69,Medium
CUST100375,Customer 0375,Hyderabad,17.385,78.4867,385,5352.04,Low
CUST100376,Customer 0376,Pune,18.5204,73.8567,441,5169.4,Low
CUST100377,Customer 0377,Bangalore,12.9716,77.5946,2008,2365.47,High
CUST100378,Customer 0378,Kolkata,22.5726,88.3639,3221,4564.05,Medium
CUST100379,Customer 0379,Hyderabad,17.385,78.4867,1838,18474.61,Low
CUST100380,Customer 0380,Ahmedabad,23.0225,72.5714,20,9329.06,Low
CUST100381,Customer 0381,Mumbai,19.076,72.8777,2283,20250.55,Low
CUST100382,Customer 0382,Ahmedabad,23.0225,72.5714,3411,25146.19,Low
CUST100383,Customer 0383,Hyderabad,17.385,78.4867,834,7092.12,Low
CUST100384,Customer 0384,Chennai,13.0827,80.2707,3598,7434.16,Medium
CUST100385,Customer 0385,Ahmedabad,23.0225,72.5714,3128,11309.81,Medium
CUST100386,Customer 0386,Ahmedabad,23.0225,72.5714,1786,3563.03,Low
CUST100387,Customer 0387,Mumbai,19.076,72.8777,3571,32948.12,Low
CUST100388,Customer 0388,Delhi,28.7041,77.1025,3170,6881.28,Low
CUST100389,Customer 0389,Kolkata,22.5726,88.3639,1943,9820.93,Low
CUST100390,Customer 0390,Bangalore,12.9716,77.5946,2692,19838.51,Low
CUST100391,Customer 0391,Bangalore,12.9716,77.5946,1228,14625.21,Low
CUST100392,Customer 0392,Chennai,13.0827,80.2707,964,19425.82,Low
CUST100393,Customer 0393,Delhi,28.7041,77.1025,3205,3955.62,Low
CUST100394,Customer 0394,Delhi,28.7041,77.1025,1635,6569.17,Low
CUST100395,Customer 0395,Ahmedabad,23.0225,72.5714,46,15878.84,High
CUST100396,Customer 0396,Mumbai,19.076,72.8777,602,5129.54,Low
CUST100397,Customer 0397,Chennai,13.0827,80.2707,1334,37150.21,Low
CUST100398,Customer 0398,Chennai,13.0827,80.2707,1601,7561.24,Medium
CUST100399,Customer 0399,Delhi,28.7041,77.1025,2097,3141.94,Medium
CUST100400,Customer 0400,Kolkata,22.5726,88.3639,3228,13982.27,Low
CUST100401,Customer 0401,Delhi,28.7041,77.1025,2149,16973.73,Medium
CUST100402,Customer 0402,Delhi,28.7041,77.1025,1203,14335.11,Low
CUST100403,Customer 0403,Ahmedabad,23.0225,72.5714,2479,11990.73,Medium
CUST100404,Customer 0404,Ahmedabad,23.0225,72.5714,2818,9663.42,Low
CUST100405,Customer 0405,Pune,18.5204,73.8567,2592,12237.99,Low
CUST100406,Customer 0406,Kolkata,22.5726,88.3639,3339,9701.4,Low
CUST100407,Customer 0407,Pune,18.5204,73.8567,2022,6330.2,Medium
CUST100408,Customer 0408,Mumbai,19.076,72.8777,1700,7132.61,Low
CUST100409,Customer 0409,Mumbai,19.076,72.8777,2074,8922.22,Medium
CUST100410,Customer 0410,Kolkata,22.5726,88.3639,2422,5880.33,Low
CUST100411,Customer 0411,Ahmedabad,23.0225,72.5714,1359,20444.3,Low
CUST100412,Customer 0412,Kolkata,22.5726,88.3639,2392,9196.1,Low
CUST100413,Customer 0413,Chennai,13.0827,80.2707,998,7433.81,Low
CUST100414,Customer 0414,Hyderabad,17.385,78.4867,3405,14212.32,Low
CUST100415,Customer 0415,Pune,18.5204,73.8567,1050,16370.45,Medium
CUST100416,Customer 0416,Ahmedabad,23.0225,72.5714,31,18404.77,Low
CUST100417,Customer 0417,Ahmedabad,23.0225,72.5714,2267,13248.74,Low
CUST100418,Customer 0418,Chennai,13.0827,80.2707,916,7587.56,Low
CUST100419,Customer 0419,Chennai,13.0827,80.2707,2936,24508.54,Low
CUST100420,Customer 0420,Delhi,28.7041,77.1025,3619,10242.93,Low
CUST100421,Customer 0421,Kolkata,22.5726,88.3639,747,4481.2,Low
CUST100422,Customer 0422,Pune,18.5204,73.8567,2214,9547.28,Medium
CUST100423,Customer 0423,Kolkata,22.5726,88.3639,1833,12339.73,High
CUST100424,Customer 0424,Ahmedabad,23.0225,72.5714,1572,7390.08,Medium
CUST100425,Customer 0425,Hyderabad,17.385,78.4867,3463,9278.83,Low
CUST100426,Customer 0426,Mumbai,19.076,72.8777,878,4791.9,Low
CUST100427,Customer 0427,Delhi,28.7041,77.1025,1692,17672.26,High
CUST100428,Customer 0428,Bangalore,12.9716,77.5946,1990,9373.47,Low
CUST100429,Customer 0429,Bangalore,12.9716,77.5946,3066,4402.27,Medium
CUST100430,Customer 0430,Bangalore,12.9716,77.5946,2265,23149.6,Low
CUST100431,Customer 0431,Delhi,28.7041,77.1025,1093,12526.88,Medium
CUST100432,Customer 0432,Hyderabad,17.385,78.4867,600,9233.41,Low
CUST100433,Customer 0433,Hyderabad,17.385,78.4867,3643,15439.79,Low
CUST100434,Customer 0434,Pune,18.5204,73.8567,702,21917.21,Low
CUST100435,Customer 0435,Mumbai,19.076,72.8777,387,21083.94,Low
CUST100436,Customer 0436,Chennai,13.0827,80.2707,2263,14209.24,Low
CUST100437,Customer 0437,Bangalore,12.9716,77.5946,1269,13236.7,Low
CUST100438,Customer 0438,Kolkata,22.5726,88.3639,3013,3317.68,Low
CUST100439,Customer 0439,Mumbai,19.076,72.8777,1023,17606.94,Low
CUST100440,Customer 0440,Chennai,13.0827,80.2707,1097,2920.65,Low
CUST100441,Customer 0441,Delhi,28.7041,77.1025,81,29310.72,Low
CUST100442,Customer 0442,Hyderabad,17.385,78.4867,3576,8343.98,Medium
CUST100443,Customer 0443,Ahmedabad,23.0225,72.5714,1577,20735.61,Medium
CUST100444,Customer 0444,Chennai,13.0827,80.2707,3506,16285.27,Low
CUST100445,Customer 0445,Pune,18.5204,73.8567,223,7104.74,High
CUST100446,Customer 0446,Delhi,28.7041,77.1025,3127,13781.12,Low
CUST100447,Customer 0447,Kolkata,22.5726,88.3639,601,3649.67,Low
CUST100448,Customer 0448,Ahmedabad,23.0225,72.5714,945,10091.44,Medium
CUST100449,Customer 0449,Mumbai,19.076,72.8777,2053,11080.16,High
CUST100450,Customer 0450,Ahmedabad,23.0225,72.5714,1959,6337.69,Low
CUST100451,Customer 0451,Kolkata,22.5726,88.3639,2173,3935.24,Low
CUST100452,Customer 0452,Delhi,28.7041,77.1025,99,4945.38,High
CUST100453,Customer 0453,Delhi,28.7041,77.1025,152,7757.15,Low
CUST100454,Customer 0454,Kolkata,22.5726,88.3639,2004,8016.07,Low
CUST100455,Customer 0455,Hyderabad,17.385,78.4867,644,11060.93,Medium
CUST100456,Customer 0456,Ahmedabad,23.0225,72.5714,1297,6974.37,Medium
CUST100457,Customer 0457,Delhi,28.7041,77.1025,1893,7311.68,Medium
CUST100458,Customer 0458,Mumbai,19.076,72.8777,2064,19478.47,Low
CUST100459,Customer 0459,Pune,18.5204,73.8567,217,21793.31,Low
CUST100460,Customer 0460,Mumbai,19.076,72.8777,524,12010.14,Low
CUST100461,Customer 0461,Chennai,13.0827,80.2707,883,25900.35,Low
CUST100462,Customer 0462,Hyderabad,17.385,78.4867,3605,7933.68,Low
CUST100463,Customer 0463,Ahmedabad,23.0225,72.5714,1334,3384.51,Low
CUST100464,Customer 0464,Pune,18.5204,73.8567,694,19142.32,Low
CUST100465,Customer 0465,Bangalore,12.9716,77.5946,2366,10508.37,Medium
CUST100466,Customer 0466,Pune,18.5204,73.8567,2971,31670.95,Low
CUST100467,Customer 0467,Chennai,13.0827,80.2707,558,4865.57,Low
CUST100468,Customer 0468,Pune,18.5204,73.8567,2150,14793.36,Low
CUST100469,Customer 0469,Delhi,28.7041,77.1025,1240,9072.27,Medium
CUST100470,Customer 0470,Delhi,28.7041,77.1025,168,3058.29,Medium
CUST100471,Customer 0471,Ahmedabad,23.0225,72.5714,2081,2535.34,High
CUST100472,Customer 0472,Delhi,28.7041,77.1025,2589,5794.79,Low
CUST100473,Customer 0473,Pune,18.5204,73.8567,3643,12200.98,Medium
CUST100474,Customer 0474,Ahmedabad,23.0225,72.5714,3198,19072.32,High
CUST100475,Customer 0475,Chennai,13.0827,80.2707,2635,21788.57,Medium
CUST100476,Customer 0476,Mumbai,19.076,72.8777,764,13801.19,Medium
CUST100477,Customer 0477,Kolkata,22.5726,88.3639,1279,4309.93,High
CUST100478,Customer 0478,Pune,18.5204,73.8567,2078,3411.33,Low
CUST100479,Customer 0479,Kolkata,22.5726,88.3639,2924,7848.16,Low
CUST100480,Customer 0480,Bangalore,12.9716,77.5946,3379,22547.73,Low
CUST100481,Customer 0481,Delhi,28.7041,77.1025,2391,1088.25,Low
CUST100482,Customer 0482,Pune,18.5204,73.8567,562,13335.48,Low
CUST100483,Customer 0483,Mumbai,19.076,72.8777,1861,25018.66,Low
CUST100484,Customer 0484,Pune,18.5204,73.8567,3165,3123.53,Medium
CUST100485,Customer 0485,Mumbai,19.076,72.8777,847,4141.33,Low
CUST100486,Customer 0486,Ahmedabad,23.0225,72.5714,3244,19323.16,Medium
CUST100487,Customer 0487,Delhi,28.7041,77.1025,2056,26269.28,Low
CUST100488,Customer 0488,Bangalore,12.9716,77.5946,2976,24192.44,Low
CUST100489,Customer 0489,Hyderabad,17.385,78.4867,3476,9713.99,Low
CUST100490,Customer 0490,Ahmedabad,23.0225,72.5714,1638,18580.57,Low
CUST100491,Customer 0491,Mumbai,19.076,72.8777,871,9634.13,Medium
CUST100492,Customer 0492,Chennai,13.0827,80.2707,3029,4798.73,Low
CUST100493,Customer 0493,Pune,18.5204,73.8567,585,4241.46,Low
CUST100494,Customer 0494,Kolkata,22.5726,88.3639,2744,3523.06,Low
CUST100495,Customer 0495,Chennai,13.0827,80.2707,2222,15985.11,Medium
CUST100496,Customer 0496,Bangalore,12.9716,77.5946,1400,18342.81,Medium
CUST100497,Customer 0497,Kolkata,22.5726,88.3639,629,7636.37,Medium
CUST100498,Customer 0498,Delhi,28.7041,77.1025,978,10958.28,Low
CUST100499,Customer 0499,Pune,18.5204,73.8567,1053,11671.06,Low
CUST100500,Customer 0500,Ahmedabad,23.0225,72.5714,2542,7840.82,High
CUST100501,Customer 0501,Pune,18.5204,73.8567,2894,11963.11,Low
CUST100502,Customer 0502,Pune,18.5204,73.8567,285,5825.45,Low
CUST100503,Customer 0503,Pune,18.5204,73.8567,1249,3424.53,Low
CUST100504,Customer 0504,Delhi,28.7041,77.1025,928,14304.55,Low
CUST100505,Customer 0505,Bangalore,12.9716,77.5946,2208,5635.93,Medium
CUST100506,Customer 0506,Ahmedabad,23.0225,72.5714,2043,15452.71,Low
CUST100507,Customer 0507,Mumbai,19.076,72.8777,1024,7088.99,Low
CUST100508,Customer 0508,Hyderabad,17.385,78.4867,95,28689.9,Low
CUST100509,Customer 0509,Pune,18.5204,73.8567,3274,10466.18,Low
CUST100510,Customer 0510,Chennai,13.0827,80.2707,312,29833.88,Medium
CUST100511,Customer 0511,Mumbai,19.076,72.8777,597,12015.02,Low
CUST100512,Customer 0512,Mumbai,19.076,72.8777,3082,9059.2,Low
CUST100513,Customer 0513,Mumbai,19.076,72.8777,2009,14324.5,Low
CUST100514,Customer 0514,Chennai,13.0827,80.2707,3301,18531.48,Medium
CUST100515,Customer 0515,Hyderabad,17.385,78.4867,713,18671.44,Low
CUST100516,Customer 0516,Chennai,13.0827,80.2707,2646,9101.6,High
CUST100517,Customer 0517,Delhi,28.7041,77.1025,3028,9150.01,Medium
CUST100518,Customer 0518,Bangalore,12.9716,77.5946,1647,18284.64,Low
CUST100519,Customer 0519,Hyderabad,17.385,78.4867,3563,16107.35,Low
CUST100520,Customer 0520,Pune,18.5204,73.8567,1364,15378.64,Medium
CUST100521,Customer 0521,Mumbai,19.076,72.8777,831,4087.85,Low
CUST100522,Customer 0522,Hyderabad,17.385,78.4867,720,20223.84,Low
CUST100523,Customer 0523,Hyderabad,17.385,78.4867,2885,32623.85,Low
CUST100524,Customer 0524,Kolkata,22.5726,88.3639,2348,19703.57,Low
CUST100525,Customer 0525,Bangalore,12.9716,77.5946,2019,4634.54,Low
CUST100526,Customer 0526,Pune,18.5204,73.8567,971,12837.78,Low
CUST100527,Customer 0527,Bangalore,12.9716,77.5946,1036,15270.52,Low
CUST100528,Customer 0528,Mumbai,19.076,72.8777,1957,11052.71,Medium
CUST100529,Customer 0529,Hyderabad,17.385,78.4867,1187,3167.23,Low
CUST100530,Customer 0530,Delhi,28.7041,77.1025,52,11822.87,Low
CUST100531,Customer 0531,Hyderabad,17.385,78.4867,1359,17282.01,Low
CUST100532,Customer 0532,Ahmedabad,23.0225,72.5714,30,18428.38,Medium
CUST100533,Customer 0533,Kolkata,22.5726,88.3639,1024,11533.79,Low
CUST100534,Customer 0534,Ahmedabad,23.0225,72.5714,333,13346.69,Low
CUST100535,Customer 0535,Ahmedabad,23.0225,72.5714,479,7898.77,Low
CUST100536,Customer 0536,Bangalore,12.9716,77.5946,382,8111.79,Low
CUST100537,Customer 0537,Chennai,13.0827,80.2707,3620,11048.66,Low
CUST100538,Customer 0538,Delhi,28.7041,77.1025,115,16525.24,Low
CUST100539,Customer 0539,Pune,18.5204,73.8567,1691,12868.26,Low
CUST100540,Customer 0540,Delhi,28.7041,77.1025,359,10238.86,Low
CUST100541,Customer 0541,Kolkata,22.5726,88.3639,3432,12965.59,Low
CUST100542,Customer 0542,Bangalore,12.9716,77.5946,3016,13459.09,Medium
CUST100543,Customer 0543,Mumbai,19.076,72.8777,454,22645.8,Low
CUST100544,Customer 0544,Mumbai,19.076,72.8777,1409,10183.32,Low
CUST100545,Customer 0545,Ahmedabad,23.0225,72.5714,2616,11485.62,Low
CUST100546,Customer 0546,Bangalore,12.9716,77.5946,2783,14623.59,Low
CUST100547,Customer 0547,Pune,18.5204,73.8567,3107,14274.45,Low
CUST100548,Customer 0548,Pune,18.5204,73.8567,1670,4241.91,High
CUST100549,Customer 0549,Ahmedabad,23.0225,72.5714,2209,4430.12,Low
CUST100550,Customer 0550,Bangalore,12.9716,77.5946,59,6750.6,Low
CUST100551,Customer 0551,Bangalore,12.9716,77.5946,3141,18897.15,Low
CUST100552,Customer 0552,Pune,18.5204,73.8567,3050,14838.21,Medium
CUST100553,Customer 0553,Hyderabad,17.385,78.4867,590,14471.48,Low
CUST100554,Customer 0554,Pune,18.5204,73.8567,640,6550.37,Low
CUST100555,Customer 0555,Kolkata,22.5726,88.3639,671,10955.41,Low
CUST100556,Customer 0556,Kolkata,22.5726,88.3639,3241,9734.98,Medium
CUST100557,Customer 0557,Hyderabad,17.385,78.4867,978,23322.25,High
CUST100558,Customer 0558,Delhi,28.7041,77.1025,779,3011.03,Low
CUST100559,Customer 0559,Mumbai,19.076,72.8777,272,6231.18,Low
CUST100560,Customer 0560,Ahmedabad,23.0225,72.5714,3248,25355.13,Low
CUST100561,Customer 0561,Bangalore,12.9716,77.5946,2516,12768.47,Low
CUST100562,Customer 0562,Pune,18.5204,73.8567,1200,7544.22,Low
CUST100563,Customer 0563,Delhi,28.7041,77.1025,45,7300.42,Low
CUST100564,Customer 0564,Kolkata,22.5726,88.3639,2482,5316.48,Medium
CUST100565,Customer 0565,Hyderabad,17.385,78.4867,1814,6437.15,Low
CUST100566,Customer 0566,Delhi,28.7041,77.1025,3620,10886.71,Low
CUST100567,Customer 0567,Delhi,28.7041,77.1025,2833,12977.23,Low
CUST100568,Customer 0568,Delhi,28.7041,77.1025,2438,17090.15,Medium
CUST100569,Customer 0569,Pune,18.5204,73.8567,351,15880.86,Low
CUST100570,Customer 0570,Chennai,13.0827,80.2707,1831,29102.59,Low
CUST100571,Customer 0571,Kolkata,22.5726,88.3639,671,14745.07,Low
CUST100572,Customer 0572,Hyderabad,17.385,78.4867,2344,11170.87,Low
CUST100573,Customer 0573,Mumbai,19.076,72.8777,320,5736.89,Low
CUST100574,Customer 0574,Ahmedabad,23.0225,72.5714,2969,11206.42,Low
CUST100575,Customer 0575,Pune,18.5204,73.8567,1433,19500.93,Low
CUST100576,Customer 0576,Pune,18.5204,73.8567,246,15160.78,Medium
CUST100577,Customer 0577,Bangalore,12.9716,77.5946,2684,11150.62,Medium
CUST100578,Customer 0578,Chennai,13.0827,80.2707,158,16616.54,Low
CUST100579,Customer 0579,Hyderabad,17.385,78.4867,2463,11970.95,Low
CUST100580,Customer 0580,Delhi,28.7041,77.1025,2841,8772.25,Low
CUST100581,Customer 0581,Kolkata,22.5726,88.3639,1533,5090.48,Low
CUST100582,Customer 0582,Ahmedabad,23.0225,72.5714,350,5846.5,Low
CUST100583,Customer 0583,Mumbai,19.076,72.8777,2818,2606.49,Medium
CUST100584,Customer 0584,Bangalore,12.9716,77.5946,3488,14340.82,Low
CUST100585,Customer 0585,Bangalore,12.9716,77.5946,3547,17115.16,Low
CUST100586,Customer 0586,Ahmedabad,23.0225,72.5714,351,10872.21,Low
CUST100587,Customer 0587,Delhi,28.7041,77.1025,253,11210.15,Low
CUST100588,Customer 0588,Kolkata,22.5726,88.3639,3297,10033.67,High
CUST100589,Customer 0589,Hyderabad,17.385,78.4867,3543,14827.2,Low
CUST100590,Customer 0590,Delhi,28.7041,77.1025,82,15082.11,Medium
CUST100591,Customer 0591,Chennai,13.0827,80.2707,2635,8074.92,Medium
CUST100592,Customer 0592,Delhi,28.7041,77.1025,2011,7494.39,Low
CUST100593,Customer 0593,Hyderabad,17.385,78.4867,1570,6610.62,Low
CUST100594,Customer 0594,Kolkata,22.5726,88.3639,104,38706.5,Low
CUST100595,Customer 0595,Kolkata,22.5726,88.3639,1143,12652.71,Low
CUST100596,Customer 0596,Mumbai,19.076,72.8777,1686,9929.11,Low
CUST100597,Customer 0597,Pune,18.5204,73.8567,3473,18160.57,Low
CUST100598,Customer 0598,Hyderabad,17.385,78.4867,3254,10212.77,Low
CUST100599,Customer 0599,Ahmedabad,23.0225,72.5714,855,14170.51,Medium
CUST100600,Customer 0600,Pune,18.5204,73.8567,3046,12626.24,Low
CUST100601,Customer 0601,Kolkata,22.5726,88.3639,263,6278.74,Low
CUST100602,Customer 0602,Kolkata,22.5726,88.3639,2720,9332.33,Low
CUST100603,Customer 0603,Kolkata,22.5726,88.3639,699,23667.61,Low
CUST100604,Customer 0604,Pune,18.5204,73.8567,1089,7215.47,Low
CUST100605,Customer 0605,Ahmedabad,23.0225,72.5714,158,2857.24,Medium
CUST100606,Customer 0606,Pune,18.5204,73.8567,199,6387.24,Low
CUST100607,Customer 0607,Bangalore,12.9716,77.5946,618,7408.63,Low
CUST100608,Customer 0608,Kolkata,22.5726,88.3639,1648,6559.36,Low
CUST100609,Customer 0609,Kolkata,22.5726,88.3639,3302,6510.9,Medium
CUST100610,Customer 0610,Pune,18.5204,73.8567,133,14045.37,Low
CUST100611,Customer 0611,Chennai,13.0827,80.2707,1607,16181.81,Low
CUST100612,Customer 0612,Bangalore,12.9716,77.5946,2540,4703.73,Low
CUST100613,Customer 0613,Mumbai,19.076,72.8777,1774,2694.85,Medium
CUST100614,Customer 0614,Pune,18.5204,73.8567,519,7374.17,Low
CUST100615,Customer 0615,Chennai,13.0827,80.2707,751,8319.84,Low
CUST100616,Customer 0616,Chennai,13.0827,80.2707,2707,5404.43,Low
CUST100617,Customer 0617,Chennai,13.0827,80.2707,3094,14916.54,Low
CUST100618,Customer 0618,Bangalore,12.9716,77.5946,251,4612.27,Low
CUST100619,Customer 0619,Ahmedabad,23.0225,72.5714,681,14379.46,Low
CUST100620,Customer 0620,Ahmedabad,23.0225,72.5714,3052,16934.9,Low
CUST100621,Customer 0621,Pune,18.5204,73.8567,1801,4200.81,Medium
CUST100622,Customer 0622,Pune,18.5204,73.8567,2567,8025.26,Low
CUST100623,Customer 0623,Bangalore,12.9716,77.5946,753,5868.15,Low
CUST100624,Customer 0624,Delhi,28.7041,77.1025,1469,8783.85,Medium
CUST100625,Customer 0625,Hyderabad,17.385,78.4867,2682,18871.5,Low
CUST100626,Customer 0626,Bangalore,12.9716,77.5946,26,14001.81,Low
CUST100627,Customer 0627,Ahmedabad,23.0225,72.5714,3641,11792.69,Low
CUST100628,Customer 0628,Pune,18.5204,73.8567,3091,10104.4,Medium
CUST100629,Customer 0629,Bangalore,12.9716,77.5946,3365,11695.64,Low
CUST100630,Customer 0630,Bangalore,12.9716,77.5946,2859,5592.27,Low
CUST100631,Customer 0631,Kolkata,22.5726,88.3639,3013,1860.37,Low
CUST100632,Customer 0632,Hyderabad,17.385,78.4867,3254,13962.12,Low
CUST100633,Customer 0633,Mumbai,19.076,72.8777,2158,6824.01,Low
CUST100634,Customer 0634,Ahmedabad,23.0225,72.5714,3281,12290.57,Low
CUST100635,Customer 0635,Hyderabad,17.385,78.4867,417,7963.07,Low
CUST100636,Customer 0636,Pune,18.5204,73.8567,3098,4065.15,High
CUST100637,Customer 0637,Bangalore,12.9716,77.5946,408,5495.61,Low
CUST100638,Customer 0638,Chennai,13.0827,80.2707,2556,7981.42,Low
CUST100639,Customer 0639,Ahmedabad,23.0225,72.5714,2407,8064.38,High
CUST100640,Customer 0640,Chennai,13.0827,80.2707,2577,18585.29,Low
CUST100641,Customer 0641,Delhi,28.7041,77.1025,3019,6447.63,Low
CUST100642,Customer 0642,Pune,18.5204,73.8567,972,12610.76,Low
CUST100643,Customer 0643,Hyderabad,17.385,78.4867,2226,5690.96,Medium
CUST100644,Customer 0644,Pune,18.5204,73.8567,128,6991.2,Low
CUST100645,Customer 0645,Bangalore,12.9716,77.5946,2431,17947.61,Low
CUST100646,Customer 0646,Kolkata,22.5726,88.3639,2217,16317.48,Low
CUST100647,Customer 0647,Chennai,13.0827,80.2707,532,15031.43,Low
CUST100648,Customer 0648,Chennai,13.0827,80.2707,2330,5194.03,Medium
CUST100649,Customer 0649,Delhi,28.7041,77.1025,3042,2288.13,High
CUST100650,Customer 0650,Kolkata,22.5726,88.3639,2471,12102.07,Low
CUST100651,Customer 0651,Bangalore,12.9716,77.5946,2170,14376.72,Low
CUST100652,Customer 0652,Kolkata,22.5726,88.3639,2179,12779.09,Low
CUST100653,Customer 0653,Pune,18.5204,73.8567,1266,12499.48,Medium
CUST100654,Customer 0654,Bangalore,12.9716,77.5946,2206,9123.29,Low
CUST100655,Customer 0655,Kolkata,22.5726,88.3639,3441,24987.29,Low
CUST100656,Customer 0656,Hyderabad,17.385,78.4867,672,5218.36,Low
CUST100657,Customer 0657,Chennai,13.0827,80.2707,244,14300.35,High
CUST100658,Customer 0658,Pune,18.5204,73.8567,2917,13496.21,Medium
CUST100659,Customer 0659,Ahmedabad,23.0225,72.5714,1496,6952.64,Low
CUST100660,Customer 0660,Chennai,13.0827,80.2707,97,5486.65,Low
CUST100661,Customer 0661,Delhi,28.7041,77.1025,1386,2772.25,Medium
CUST100662,Customer 0662,Bangalore,12.9716,77.5946,712,11764.9,Low
CUST100663,Customer 0663,Hyderabad,17.385,78.4867,3310,5994.01,Low
CUST100664,Customer 0664,Chennai,13.0827,80.2707,371,21892.48,Low
CUST100665,Customer 0665,Chennai,13.0827,80.2707,524,12362.97,Low
CUST100666,Customer 0666,Chennai,13.0827,80.2707,3185,12348.5,Low
CUST100667,Customer 0667,Hyderabad,17.385,78.4867,2530,9428.34,Low
CUST100668,Customer 0668,Mumbai,19.076,72.8777,2359,4606.88,High
CUST100669,Customer 0669,Delhi,28.7041,77.1025,1046,13842.33,Medium
CUST100670,Customer 0670,Ahmedabad,23.0225,72.5714,2989,3722.53,Low
CUST100671,Customer 0671,Mumbai,19.076,72.8777,1024,4949.34,Low
CUST100672,Customer 0672,Ahmedabad,23.0225,72.5714,3292,26390.95,Medium
CUST100673,Customer 0673,Mumbai,19.076,72.8777,236,8263.41,Low
CUST100674,Customer 0674,Ahmedabad,23.0225,72.5714,1502,8172.52,Low
CUST100675,Customer 0675,Delhi,28.7041,77.1025,2640,4663.47,Medium
CUST100676,Customer 0676,Kolkata,22.5726,88.3639,535,7525.87,High
CUST100677,Customer 0677,Mumbai,19.076,72.8777,2557,12774.07,Medium
CUST100678,Customer 0678,Chennai,13.0827,80.2707,2823,36932.64,Medium
CUST100679,Customer 0679,Hyderabad,17.385,78.4867,3269,8602.82,Low
CUST100680,Customer 0680,Pune,18.5204,73.8567,3400,19742.09,Low
CUST100681,Customer 0681,Bangalore,12.9716,77.5946,2984,6962.91,Low
CUST100682,Customer 0682,Bangalore,12.9716,77.5946,2076,4812.12,Low
CUST100683,Customer 0683,Chennai,13.0827,80.2707,1216,9451.03,Low
CUST100684,Customer 0684,Chennai,13.0827,80.2707,840,14119.72,Medium
CUST100685,Customer 0685,Bangalore,12.9716,77.5946,980,4002.52,Medium
CUST100686,Customer 0686,Mumbai,19.076,72.8777,1151,5277.85,Medium
CUST100687,Customer 0687,Pune,18.5204,73.8567,1785,27939.33,Medium
CUST100688,Customer 0688,Kolkata,22.5726,88.3639,408,20053.96,Low
CUST100689,Customer 0689,Pune,18.5204,73.8567,2194,8800.33,Low
CUST100690,Customer 0690,Bangalore,12.9716,77.5946,846,7781.55,Low
CUST100691,Customer 0691,Hyderabad,17.385,78.4867,982,4897.42,Low
CUST100692,Customer 0692,Bangalore,12.9716,77.5946,1895,7577.3,Medium
CUST100693,Customer 0693,Pune,18.5204,73.8567,1910,16540.83,Medium
CUST100694,Customer 0694,Chennai,13.0827,80.2707,1459,8198.65,Low
CUST100695,Customer 0695,Ahmedabad,23.0225,72.5714,1966,14506.62,Low
CUST100696,Customer 0696,Chennai,13.0827,80.2707,2974,4704.47,Medium
CUST100697,Customer 0697,Ahmedabad,23.0225,72.5714,3341,755.25,Low
CUST100698,Customer 0698,Hyderabad,17.385,78.4867,3376,9649.78,Medium
CUST100699,Customer 0699,Hyderabad,17.385,78.4867,1215,7912.12,Low
CUST100700,Customer 0700,Chennai,13.0827,80.2707,1629,8561.99,Low
CUST100701,Customer 0701,Kolkata,22.5726,88.3639,557,5569.62,Low
CUST100702,Customer 0702,Delhi,28.7041,77.1025,915,5571.56,Low
CUST100703,Customer 0703,Bangalore,12.9716,77.5946,3263,20181.71,Low
